category,hour,game,lat,lon,home,win
WARRANTS,23,Game 1,-122.415085666416,37.7792390689538,away,win
ASSAULT,23,Game 1,-122.394985875925,37.7770909534023,away,win
ROBBERY,23,Game 1,-122.420013069308,37.7569686092292,away,win
OTHER OFFENSES,23,Game 1,-122.420013069308,37.7569686092292,away,win
NON-CRIMINAL,23,Game 1,-122.403404791479,37.775420706711,away,win
WARRANTS,22,Game 1,-122.418108925859,37.7594801325769,away,win
DRUG/NARCOTIC,22,Game 1,-122.414056291891,37.7827931071006,away,win
OTHER OFFENSES,22,Game 1,-122.414056291891,37.7827931071006,away,win
OTHER OFFENSES,22,Game 1,-122.420402463683,37.7891643767731,away,win
STOLEN PROPERTY,22,Game 1,-122.420402463683,37.7891643767731,away,win
VANDALISM,22,Game 1,-122.419478247917,37.763050767731,away,win
WARRANTS,22,Game 1,-122.419478247917,37.763050767731,away,win
LARCENY/THEFT,22,Game 1,-122.397814506334,37.7821372491619,away,win
ASSAULT,22,Game 1,-122.416991089644,37.777074192256,away,win
ASSAULT,22,Game 1,-122.416991089644,37.777074192256,away,win
ASSAULT,22,Game 1,-122.416991089644,37.777074192256,away,win
OTHER OFFENSES,22,Game 1,-122.416991089644,37.777074192256,away,win
LARCENY/THEFT,22,Game 1,-122.413163134276,37.7749926445385,away,win
NON-CRIMINAL,22,Game 1,-122.411612378034,37.7737679567236,away,win
LARCENY/THEFT,21,Game 1,-122.423031175088,37.7854818747419,away,win
LARCENY/THEFT,21,Game 1,-122.421798040888,37.7964404207928,away,win
SECONDARY CODES,21,Game 1,-122.421835482563,37.7836653823561,away,win
ASSAULT,21,Game 1,-122.421835482563,37.7836653823561,away,win
TRESPASS,21,Game 1,-122.415414178631,37.784476659022,away,win
LARCENY/THEFT,21,Game 1,-122.404033177237,37.7907593489246,away,win
VEHICLE THEFT,21,Game 1,-122.410246127857,37.7630304437725,away,win
DRUG/NARCOTIC,20,Game 1,-122.407163046954,37.7797376338991,away,win
STOLEN PROPERTY,20,Game 1,-122.407163046954,37.7797376338991,away,win
VEHICLE THEFT,20,Game 1,-122.407604807913,37.7561097891474,away,win
ROBBERY,20,Game 1,-122.414029821727,37.7823291237659,away,win
ASSAULT,20,Game 1,-122.414029821727,37.7823291237659,away,win
NON-CRIMINAL,20,Game 1,-122.421382146152,37.8064907829801,away,win
SUSPICIOUS OCC,20,Game 1,-122.421382146152,37.8064907829801,away,win
LARCENY/THEFT,20,Game 1,-122.419331147814,37.7622643357423,away,win
LARCENY/THEFT,20,Game 1,-122.418467747931,37.7879652569797,away,win
LARCENY/THEFT,20,Game 1,-122.419486234049,37.7887480806774,away,win
FRAUD,20,Game 1,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,20,Game 1,-122.418634830982,37.7891513547998,away,win
FORGERY/COUNTERFEITING,20,Game 1,-122.418467747931,37.7879652569797,away,win
LARCENY/THEFT,20,Game 1,-122.406324313914,37.7536322498822,away,win
DRUG/NARCOTIC,19,Game 1,-122.414406029855,37.7841907151119,away,win
DRUG/NARCOTIC,19,Game 1,-122.414406029855,37.7841907151119,away,win
DRUG/NARCOTIC,19,Game 1,-122.414406029855,37.7841907151119,away,win
NON-CRIMINAL,19,Game 1,-122.41723150829,37.7905267188782,away,win
LARCENY/THEFT,19,Game 1,-122.405973153434,37.794250188811,away,win
LARCENY/THEFT,19,Game 1,-122.405380265874,37.7898655845388,away,win
ROBBERY,19,Game 1,-122.420250482603,37.7800745746334,away,win
LARCENY/THEFT,19,Game 1,-122.402070243227,37.7887198688133,away,win
VANDALISM,19,Game 1,-122.426384450806,37.764643937262,away,win
OTHER OFFENSES,19,Game 1,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,19,Game 1,-122.404385042303,37.7721958190345,away,win
BURGLARY,19,Game 1,-122.410802477808,37.7743299153836,away,win
NON-CRIMINAL,18,Game 1,-122.39998111124,37.7776242389287,away,win
SUSPICIOUS OCC,18,Game 1,-122.418361693032,37.7571229384933,away,win
LARCENY/THEFT,18,Game 1,-122.411279189969,37.7715785765043,away,win
DRUG/NARCOTIC,18,Game 1,-122.413679376888,37.7809258336852,away,win
DRUG/NARCOTIC,18,Game 1,-122.413679376888,37.7809258336852,away,win
DRUG/NARCOTIC,18,Game 1,-122.413679376888,37.7809258336852,away,win
NON-CRIMINAL,18,Game 1,-122.419858277339,37.786137125238,away,win
LARCENY/THEFT,18,Game 1,-122.419697721691,37.7773009526003,away,win
NON-CRIMINAL,18,Game 1,-122.406346425632,37.7791674218963,away,win
"SEX OFFENSES, FORCIBLE",18,Game 1,-122.406844394483,37.7946548898815,away,win
"SEX OFFENSES, FORCIBLE",18,Game 1,-122.406844394483,37.7946548898815,away,win
DRUG/NARCOTIC,18,Game 1,-122.414982189933,37.7760876960393,away,win
WARRANTS,18,Game 1,-122.414982189933,37.7760876960393,away,win
OTHER OFFENSES,18,Game 1,-122.414982189933,37.7760876960393,away,win
LARCENY/THEFT,18,Game 1,-122.41958059212,37.8067799239331,away,win
NON-CRIMINAL,18,Game 1,-122.416991089644,37.777074192256,away,win
LARCENY/THEFT,18,Game 1,-122.407854234538,37.7854922044602,away,win
BURGLARY,18,Game 1,-122.408431861057,37.7887772719153,away,win
BURGLARY,18,Game 1,-122.398187664281,37.7967148853927,away,win
LARCENY/THEFT,18,Game 1,-122.398187664281,37.7967148853927,away,win
LARCENY/THEFT,18,Game 1,-122.414635954342,37.806501229113,away,win
LARCENY/THEFT,18,Game 1,-122.41314231312,37.7541658571765,away,win
SECONDARY CODES,18,Game 1,-122.404524734354,37.7785759412204,away,win
VANDALISM,18,Game 1,-122.417361447481,37.7530927418726,away,win
BURGLARY,18,Game 1,-122.409636357172,37.7901077124214,away,win
VANDALISM,18,Game 1,-122.409636357172,37.7901077124214,away,win
OTHER OFFENSES,18,Game 1,-122.404524734354,37.7785759412204,away,win
OTHER OFFENSES,18,Game 1,-122.404524734354,37.7785759412204,away,win
OTHER OFFENSES,17,Game 1,-122.408710606663,37.7809706722053,away,win
VANDALISM,17,Game 1,-122.40809943667,37.7953991562138,away,win
LARCENY/THEFT,17,Game 1,-122.388007401911,37.7871027247566,away,win
OTHER OFFENSES,17,Game 1,-122.408192367379,37.7528534193268,away,win
LARCENY/THEFT,17,Game 1,-122.438701348232,37.8004498859761,away,win
LARCENY/THEFT,17,Game 1,-122.402685189718,37.7965749612893,away,win
NON-CRIMINAL,17,Game 1,-122.411302813025,37.7855355791102,away,win
LARCENY/THEFT,17,Game 1,-122.412690142308,37.7493688284532,away,win
FRAUD,17,Game 1,-122.412690142308,37.7493688284532,away,win
BURGLARY,17,Game 1,-122.40864873517,37.7773110274033,away,win
WARRANTS,16,Game 1,-122.418182397674,37.7865662290665,away,win
LARCENY/THEFT,16,Game 1,-122.407244087032,37.7865647607685,away,win
DRUG/NARCOTIC,16,Game 1,-122.407244087032,37.7865647607685,away,win
DRUG/NARCOTIC,16,Game 1,-122.422367409563,37.7698682392455,away,win
OTHER OFFENSES,16,Game 1,-122.422367409563,37.7698682392455,away,win
SUSPICIOUS OCC,16,Game 1,-122.416583456133,37.7786591541508,away,win
NON-CRIMINAL,16,Game 1,-122.409422031686,37.7788942420529,away,win
FRAUD,16,Game 1,-122.409031505971,37.7992531925554,away,win
VEHICLE THEFT,16,Game 1,-122.40481652565,37.7966551079447,away,win
FORGERY/COUNTERFEITING,16,Game 1,-122.402163713618,37.7895710255863,away,win
FORGERY/COUNTERFEITING,16,Game 1,-122.402163713618,37.7895710255863,away,win
LARCENY/THEFT,16,Game 1,-122.403404791479,37.775420706711,away,win
FRAUD,16,Game 1,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,16,Game 1,-122.39595792334,37.7836037602517,away,win
ASSAULT,15,Game 1,-122.418587172219,37.7530186537446,away,win
NON-CRIMINAL,15,Game 1,-122.420818330445,37.7828946450912,away,win
ROBBERY,15,Game 1,-122.40642786236,37.78710945429,away,win
LARCENY/THEFT,15,Game 1,-122.419570516564,37.8058780896194,away,win
OTHER OFFENSES,15,Game 1,-122.414302052544,37.781863316866,away,win
NON-CRIMINAL,15,Game 1,-122.408433097286,37.7967039278443,away,win
NON-CRIMINAL,15,Game 1,-122.408433097286,37.7967039278443,away,win
LARCENY/THEFT,15,Game 1,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,15,Game 1,-122.417626725981,37.8008227529584,away,win
LARCENY/THEFT,15,Game 1,-122.406968808147,37.7932181947442,away,win
OTHER OFFENSES,15,Game 1,-122.407844136792,37.7767462195389,away,win
VANDALISM,15,Game 1,-122.409061067118,37.7966786637547,away,win
BURGLARY,15,Game 1,-122.404387129122,37.8060783886253,away,win
OTHER OFFENSES,14,Game 1,-122.415127837608,37.7797870676495,away,win
DRUG/NARCOTIC,14,Game 1,-122.411071423064,37.7817511307229,away,win
LARCENY/THEFT,14,Game 1,-122.406539115148,37.7564864109309,away,win
WARRANTS,14,Game 1,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,14,Game 1,-122.408231026261,37.787359494956,away,win
FRAUD,14,Game 1,-122.408231026261,37.787359494956,away,win
NON-CRIMINAL,14,Game 1,-122.402246029097,37.7810888153345,away,win
NON-CRIMINAL,14,Game 1,-122.413045971966,37.7738617771611,away,win
ASSAULT,14,Game 1,-122.403404791479,37.775420706711,away,win
ASSAULT,14,Game 1,-122.403404791479,37.775420706711,away,win
NON-CRIMINAL,14,Game 1,-122.414217817669,37.774239170665,away,win
LARCENY/THEFT,14,Game 1,-122.407633520742,37.7841893501425,away,win
OTHER OFFENSES,14,Game 1,-122.407633520742,37.7841893501425,away,win
LARCENY/THEFT,14,Game 1,-122.407633520742,37.7841893501425,away,win
FRAUD,14,Game 1,-122.407633520742,37.7841893501425,away,win
SUSPICIOUS OCC,14,Game 1,-122.403404791479,37.775420706711,away,win
WEAPON LAWS,13,Game 1,-122.410616059829,37.766238070453,away,win
NON-CRIMINAL,13,Game 1,-122.406604919508,37.7571580431915,away,win
NON-CRIMINAL,13,Game 1,-122.409791662293,37.7985083480435,away,win
NON-CRIMINAL,13,Game 1,-122.426955631709,37.769247063207,away,win
OTHER OFFENSES,13,Game 1,-122.419834938618,37.7863580362743,away,win
WARRANTS,13,Game 1,-122.419834938618,37.7863580362743,away,win
DRUG/NARCOTIC,13,Game 1,-122.419834938618,37.7863580362743,away,win
DRUG/NARCOTIC,13,Game 1,-122.419834938618,37.7863580362743,away,win
OTHER OFFENSES,13,Game 1,-122.419834938618,37.7863580362743,away,win
NON-CRIMINAL,13,Game 1,-122.414613835412,37.8063927876763,away,win
FRAUD,13,Game 1,-122.419508197521,37.7888565421382,away,win
NON-CRIMINAL,13,Game 1,-122.419508197521,37.7888565421382,away,win
OTHER OFFENSES,13,Game 1,-122.417511996621,37.754691084878,away,win
TRESPASS,13,Game 1,-122.413069926397,37.7820204255866,away,win
ASSAULT,13,Game 1,-122.42168514592,37.7784891177293,away,win
NON-CRIMINAL,13,Game 1,-122.403404791479,37.775420706711,away,win
NON-CRIMINAL,12,Game 1,-122.41931732407,37.7879136979106,away,win
LARCENY/THEFT,12,Game 1,-122.437514206939,37.8042445406985,away,win
ASSAULT,12,Game 1,-122.404195424821,37.7912255174119,away,win
LARCENY/THEFT,12,Game 1,-122.414317857881,37.7799444052046,away,win
SUSPICIOUS OCC,12,Game 1,-122.399802145799,37.7880065324392,away,win
LARCENY/THEFT,12,Game 1,-122.401548064995,37.7929509214078,away,win
SUSPICIOUS OCC,12,Game 1,-122.422585696958,37.7873874125739,away,win
LARCENY/THEFT,12,Game 1,-122.421215384827,37.8056604413272,away,win
VEHICLE THEFT,12,Game 1,-122.412841871862,37.770188881149,away,win
LARCENY/THEFT,11,Game 1,-122.403070000847,37.7852686309087,away,win
LARCENY/THEFT,11,Game 1,-122.403404791479,37.775420706711,away,win
OTHER OFFENSES,11,Game 1,-122.41591119887,37.7752721501379,away,win
NON-CRIMINAL,11,Game 1,-122.413631253258,37.7848053746211,away,win
OTHER OFFENSES,11,Game 1,-122.41878651512,37.781478802561,away,win
LARCENY/THEFT,11,Game 1,-122.403404791479,37.775420706711,away,win
NON-CRIMINAL,10,Game 1,-122.405923026452,37.7786731294961,away,win
MISSING PERSON,10,Game 1,-122.404587336887,37.7707065329437,away,win
MISSING PERSON,10,Game 1,-122.404587336887,37.7707065329437,away,win
WARRANTS,10,Game 1,-122.419983447697,37.7682726763619,away,win
WARRANTS,10,Game 1,-122.419983447697,37.7682726763619,away,win
LARCENY/THEFT,10,Game 1,-122.403070886779,37.7877867423496,away,win
NON-CRIMINAL,10,Game 1,-122.40974351496,37.7951937307609,away,win
DRUNKENNESS,9,Game 1,-122.419671780296,37.7650501214668,away,win
SUSPICIOUS OCC,9,Game 1,-122.419671780296,37.7650501214668,away,win
ASSAULT,9,Game 1,-122.416389710283,37.7652491154383,away,win
OTHER OFFENSES,9,Game 1,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,9,Game 1,-122.413174494396,37.786719015554,away,win
NON-CRIMINAL,9,Game 1,-122.405832474482,37.7857446545609,away,win
VEHICLE THEFT,9,Game 1,-122.41940150486,37.7505727393139,away,win
ASSAULT,9,Game 1,-122.400916029025,37.7854574902997,away,win
VANDALISM,9,Game 1,-122.400916029025,37.7854574902997,away,win
MISSING PERSON,9,Game 1,-122.420571110949,37.7857331120575,away,win
SUSPICIOUS OCC,8,Game 1,-122.406539115148,37.7564864109309,away,win
NON-CRIMINAL,8,Game 1,-122.409791662293,37.7985083480435,away,win
LARCENY/THEFT,8,Game 1,-122.420120319204,37.7877570602411,away,win
FRAUD,8,Game 1,-122.399802145799,37.7880065324392,away,win
OTHER OFFENSES,8,Game 1,-122.399802145799,37.7880065324392,away,win
NON-CRIMINAL,8,Game 1,-122.412936201665,37.7772031520244,away,win
NON-CRIMINAL,7,Game 1,-122.420070483636,37.7649720006151,away,win
WARRANTS,6,Game 1,-122.41742986085,37.7785349354394,away,win
NON-CRIMINAL,6,Game 1,-122.41742986085,37.7785349354394,away,win
OTHER OFFENSES,6,Game 1,-122.412386379783,37.7825386747303,away,win
LARCENY/THEFT,5,Game 1,-122.405832474482,37.7857446545609,away,win
LARCENY/THEFT,3,Game 1,-122.411965795229,37.7849141859562,away,win
SUSPICIOUS OCC,3,Game 1,-122.395097774181,37.7940590485562,away,win
ASSAULT,3,Game 1,-122.414242955907,37.7837240254478,away,win
MISSING PERSON,3,Game 1,-122.419620657238,37.785672286426,away,win
MISSING PERSON,3,Game 1,-122.419620657238,37.785672286426,away,win
OTHER OFFENSES,3,Game 1,-122.416162192663,37.8019636159482,away,win
LARCENY/THEFT,2,Game 1,-122.408560037296,37.7825859895625,away,win
NON-CRIMINAL,2,Game 1,-122.407538332319,37.7657827544276,away,win
DRUG/NARCOTIC,2,Game 1,-122.423718618565,37.7981158175113,away,win
WARRANTS,2,Game 1,-122.423718618565,37.7981158175113,away,win
OTHER OFFENSES,2,Game 1,-122.423718618565,37.7981158175113,away,win
OTHER OFFENSES,2,Game 1,-122.419208249507,37.7602340753605,away,win
BURGLARY,2,Game 1,-122.404793641916,37.788804548889,away,win
OTHER OFFENSES,2,Game 1,-122.418486296575,37.7634954373144,away,win
NON-CRIMINAL,2,Game 1,-122.414217817669,37.774239170665,away,win
FORGERY/COUNTERFEITING,1,Game 1,-122.408710606663,37.7809706722053,away,win
NON-CRIMINAL,1,Game 1,-122.408710606663,37.7809706722053,away,win
"SEX OFFENSES, FORCIBLE",1,Game 1,-122.406481972743,37.7827317884887,away,win
DRIVING UNDER THE INFLUENCE,1,Game 1,-122.401658145147,37.7718165835839,away,win
SECONDARY CODES,1,Game 1,-122.41487855905,37.7826335031541,away,win
ASSAULT,1,Game 1,-122.41487855905,37.7826335031541,away,win
VEHICLE THEFT,0,Game 1,-122.420641893733,37.7819608221838,away,win
WARRANTS,0,Game 1,-122.420641893733,37.7819608221838,away,win
STOLEN PROPERTY,0,Game 1,-122.420641893733,37.7819608221838,away,win
OTHER OFFENSES,0,Game 1,-122.403404791479,37.775420706711,away,win
LARCENY/THEFT,0,Game 1,-122.408648588965,37.7849124714135,away,win
ASSAULT,0,Game 1,-122.412834332129,37.7777903094246,away,win
FRAUD,0,Game 1,-122.416042904272,37.7967523408109,away,win
OTHER OFFENSES,0,Game 1,-122.40105855061,37.7697754107768,away,win
WARRANTS,23,Game 2,-122.403404791479,37.775420706711,away,lose
NON-CRIMINAL,23,Game 2,-122.412930522059,37.7838344374141,away,lose
OTHER OFFENSES,23,Game 2,-122.4267565336,37.8039352307409,away,lose
LARCENY/THEFT,23,Game 2,-122.423629929962,37.8004520191087,away,lose
SUSPICIOUS OCC,23,Game 2,-122.421697814674,37.7803368946202,away,lose
LARCENY/THEFT,22,Game 2,-122.415308388816,37.765316135635,away,lose
BURGLARY,22,Game 2,-122.404961098866,37.7735168071747,away,lose
OTHER OFFENSES,22,Game 2,-122.403208907607,37.77304964003,away,lose
FRAUD,22,Game 2,-122.419257894814,37.7751462916539,away,lose
FRAUD,22,Game 2,-122.419257894814,37.7751462916539,away,lose
LARCENY/THEFT,22,Game 2,-122.413856144893,37.7942674004219,away,lose
LARCENY/THEFT,21,Game 2,-122.439337465056,37.7994245989124,away,lose
LARCENY/THEFT,21,Game 2,-122.400799947914,37.7799338672319,away,lose
ASSAULT,21,Game 2,-122.410664828857,37.754258922424,away,lose
NON-CRIMINAL,21,Game 2,-122.403404791479,37.775420706711,away,lose
VANDALISM,21,Game 2,-122.426955631709,37.769247063207,away,lose
DRUG/NARCOTIC,21,Game 2,-122.414593411257,37.7845808066125,away,lose
OTHER OFFENSES,21,Game 2,-122.414593411257,37.7845808066125,away,lose
OTHER OFFENSES,21,Game 2,-122.414593411257,37.7845808066125,away,lose
LARCENY/THEFT,21,Game 2,-122.413398253422,37.7686709269248,away,lose
LARCENY/THEFT,21,Game 2,-122.405294845215,37.7863072236365,away,lose
LARCENY/THEFT,21,Game 2,-122.42884930341,37.8017021723327,away,lose
LARCENY/THEFT,20,Game 2,-122.422536478306,37.7787958771466,away,lose
VEHICLE THEFT,20,Game 2,-122.421231781955,37.7932574953959,away,lose
ROBBERY,20,Game 2,-122.399392457561,37.7933368944757,away,lose
LARCENY/THEFT,20,Game 2,-122.409391574893,37.7779765037999,away,lose
LARCENY/THEFT,20,Game 2,-122.426228446916,37.7630312947078,away,lose
NON-CRIMINAL,19,Game 2,-122.402142725311,37.7791933366389,away,lose
LARCENY/THEFT,19,Game 2,-122.436275324778,37.8008126645682,away,lose
LARCENY/THEFT,19,Game 2,-122.403404791479,37.775420706711,away,lose
LARCENY/THEFT,19,Game 2,-122.403404791479,37.775420706711,away,lose
LARCENY/THEFT,19,Game 2,-122.40354422656,37.7969934198176,away,lose
LARCENY/THEFT,19,Game 2,-122.42219944483,37.8064351103515,away,lose
LARCENY/THEFT,19,Game 2,-122.412515341356,37.7804777480508,away,lose
LARCENY/THEFT,18,Game 2,-122.409738771906,37.7703482035454,away,lose
LARCENY/THEFT,18,Game 2,-122.412784096502,37.7848656939526,away,lose
LARCENY/THEFT,18,Game 2,-122.392273065499,37.7820805240546,away,lose
LARCENY/THEFT,18,Game 2,-122.421395819115,37.7856843389472,away,lose
VEHICLE THEFT,18,Game 2,-122.405517223277,37.7970642284992,away,lose
LARCENY/THEFT,18,Game 2,-122.407244087032,37.7865647607685,away,lose
LARCENY/THEFT,18,Game 2,-122.403404791479,37.775420706711,away,lose
LARCENY/THEFT,18,Game 2,-122.405335349658,37.8022727860748,away,lose
LARCENY/THEFT,18,Game 2,-122.394799124177,37.7805661978095,away,lose
LARCENY/THEFT,18,Game 2,-122.413789467232,37.8065526529839,away,lose
LARCENY/THEFT,17,Game 2,-122.403404791479,37.775420706711,away,lose
NON-CRIMINAL,17,Game 2,-122.421747650463,37.7627436601147,away,lose
BURGLARY,17,Game 2,-122.407544906452,37.7651192951994,away,lose
BURGLARY,17,Game 2,-122.414390137578,37.7885452792081,away,lose
LARCENY/THEFT,17,Game 2,-122.414390137578,37.7885452792081,away,lose
LARCENY/THEFT,17,Game 2,-122.408384275542,37.7878271137225,away,lose
STOLEN PROPERTY,17,Game 2,-122.414390137578,37.7885452792081,away,lose
OTHER OFFENSES,17,Game 2,-122.393622739343,37.7830791191471,away,lose
OTHER OFFENSES,17,Game 2,-122.403404791479,37.775420706711,away,lose
DRUG/NARCOTIC,17,Game 2,-122.409286020933,37.7796593209531,away,lose
WARRANTS,17,Game 2,-122.409286020933,37.7796593209531,away,lose
LARCENY/THEFT,17,Game 2,-122.41941591946,37.7759046144223,away,lose
LARCENY/THEFT,17,Game 2,-122.389008295709,37.7892474519723,away,lose
LARCENY/THEFT,17,Game 2,-122.4168291485,37.788178697075,away,lose
VEHICLE THEFT,17,Game 2,-122.422689341228,37.8001591449911,away,lose
NON-CRIMINAL,16,Game 2,-122.419876917134,37.7695797471896,away,lose
ROBBERY,16,Game 2,-122.40642786236,37.78710945429,away,lose
LARCENY/THEFT,16,Game 2,-122.40642786236,37.78710945429,away,lose
OTHER OFFENSES,16,Game 2,-122.40642786236,37.78710945429,away,lose
VEHICLE THEFT,16,Game 2,-122.436696534576,37.802626951154,away,lose
LARCENY/THEFT,16,Game 2,-122.419257894814,37.7751462916539,away,lose
LARCENY/THEFT,16,Game 2,-122.413069926397,37.7820204255866,away,lose
OTHER OFFENSES,16,Game 2,-122.419014133531,37.7993756454794,away,lose
ASSAULT,16,Game 2,-122.413069926397,37.7820204255866,away,lose
NON-CRIMINAL,16,Game 2,-122.413069926397,37.7820204255866,away,lose
OTHER OFFENSES,16,Game 2,-122.398932711095,37.7837848211584,away,lose
LARCENY/THEFT,16,Game 2,-122.41371122073,37.7796660426062,away,lose
MISSING PERSON,16,Game 2,-122.406539115148,37.7564864109309,away,lose
LARCENY/THEFT,16,Game 2,-122.422857719558,37.8054440413944,away,lose
LARCENY/THEFT,16,Game 2,-122.407538332319,37.7657827544276,away,lose
LARCENY/THEFT,16,Game 2,-122.403404791479,37.775420706711,away,lose
SUSPICIOUS OCC,16,Game 2,-122.420665677867,37.7609363417435,away,lose
MISSING PERSON,16,Game 2,-122.420665677867,37.7609363417435,away,lose
MISSING PERSON,16,Game 2,-122.420665677867,37.7609363417435,away,lose
VANDALISM,15,Game 2,-122.403404791479,37.775420706711,away,lose
LARCENY/THEFT,15,Game 2,-122.421149407714,37.7761593097669,away,lose
VEHICLE THEFT,15,Game 2,-122.425441324739,37.7974080855319,away,lose
MISSING PERSON,15,Game 2,-122.41274032268,37.788755110963,away,lose
ASSAULT,15,Game 2,-122.396305356237,37.7932572003309,away,lose
DRUG/NARCOTIC,15,Game 2,-122.403404791479,37.775420706711,away,lose
LARCENY/THEFT,15,Game 2,-122.443953520621,37.7969670160197,away,lose
BURGLARY,15,Game 2,-122.401732658994,37.8004755106202,away,lose
NON-CRIMINAL,15,Game 2,-122.415444159886,37.7780245674641,away,lose
OTHER OFFENSES,15,Game 2,-122.417504703145,37.7765400380328,away,lose
MISSING PERSON,15,Game 2,-122.406604919508,37.7571580431915,away,lose
VEHICLE THEFT,15,Game 2,-122.419919551038,37.7972231716517,away,lose
ASSAULT,14,Game 2,-122.418738265772,37.7546172382083,away,lose
ASSAULT,14,Game 2,-122.403994862674,37.794611817992,away,lose
VANDALISM,14,Game 2,-122.408427407542,37.7644278689168,away,lose
LARCENY/THEFT,14,Game 2,-122.418699230301,37.7978168336941,away,lose
BURGLARY,14,Game 2,-122.405895369887,37.7867342184983,away,lose
LARCENY/THEFT,14,Game 2,-122.405895369887,37.7867342184983,away,lose
ASSAULT,14,Game 2,-122.399617558782,37.7807906550067,away,lose
OTHER OFFENSES,14,Game 2,-122.410135236377,37.7841889075267,away,lose
LARCENY/THEFT,13,Game 2,-122.424503546569,37.8052346738166,away,lose
LARCENY/THEFT,13,Game 2,-122.415605496237,37.7677177520665,away,lose
